"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360670021012","Block Group 2; Census Tract 21.01; Onondaga County; New York","48051","18485",
"1500000US360670021013","Block Group 3; Census Tract 21.01; Onondaga County; New York","24974","14877",
"1500000US360670023001","Block Group 1; Census Tract 23; Onondaga County; New York","40847","7871",
"1500000US360670023002","Block Group 2; Census Tract 23; Onondaga County; New York","19432","5995",
"1500000US360670024001","Block Group 1; Census Tract 24; Onondaga County; New York","26563","16492",
"1500000US360670024002","Block Group 2; Census Tract 24; Onondaga County; New York","87737","30251",
"1500000US360670027001","Block Group 1; Census Tract 27; Onondaga County; New York","33409","19311",
"1500000US360670027002","Block Group 2; Census Tract 27; Onondaga County; New York","81275","13367",
"1500000US360670029011","Block Group 1; Census Tract 29.01; Onondaga County; New York","82378","17428",
"1500000US360670029012","Block Group 2; Census Tract 29.01; Onondaga County; New York","66939","19419",
"1500000US360670030001","Block Group 1; Census Tract 30; Onondaga County; New York","41406","11259",
"1500000US360670030002","Block Group 2; Census Tract 30; Onondaga County; New York","21235","2118",
"1500000US360670032001","Block Group 1; Census Tract 32; Onondaga County; New York","68882","11736",
"1500000US360670032002","Block Group 2; Census Tract 32; Onondaga County; New York","21736","17680",
"1500000US360670034001","Block Group 1; Census Tract 34; Onondaga County; New York","14053","11620",
"1500000US360670034002","Block Group 2; Census Tract 34; Onondaga County; New York","23714","18283",
"1500000US360670035001","Block Group 1; Census Tract 35; Onondaga County; New York","45167","7885",
"1500000US360670035002","Block Group 2; Census Tract 35; Onondaga County; New York","-","**",
"1500000US360670036011","Block Group 1; Census Tract 36.01; Onondaga County; New York","36695","6213",
"1500000US360670036012","Block Group 2; Census Tract 36.01; Onondaga County; New York","70481","15965",
"1500000US360670036021","Block Group 1; Census Tract 36.02; Onondaga County; New York","32044","12048",
"1500000US360670036022","Block Group 2; Census Tract 36.02; Onondaga County; New York","82917","34554",
"1500000US360670038001","Block Group 1; Census Tract 38; Onondaga County; New York","31066","21807",
"1500000US360670038002","Block Group 2; Census Tract 38; Onondaga County; New York","12723","7739",
"1500000US360670039001","Block Group 1; Census Tract 39; Onondaga County; New York","13194","7293",
"1500000US360670039002","Block Group 2; Census Tract 39; Onondaga County; New York","-","**",
"1500000US360670039003","Block Group 3; Census Tract 39; Onondaga County; New York","26071","23038",
"1500000US360670040001","Block Group 1; Census Tract 40; Onondaga County; New York","38224","12062",
"1500000US360670042001","Block Group 1; Census Tract 42; Onondaga County; New York","16545","1626",
"1500000US360670042002","Block Group 2; Census Tract 42; Onondaga County; New York","9946","2300",
"1500000US360670043011","Block Group 1; Census Tract 43.01; Onondaga County; New York","13893","5198",
"1500000US360670043021","Block Group 1; Census Tract 43.02; Onondaga County; New York","29826","7578",
"1500000US360670043022","Block Group 2; Census Tract 43.02; Onondaga County; New York","-","**",
"1500000US360670043023","Block Group 3; Census Tract 43.02; Onondaga County; New York","13229","7720",
"1500000US360670043024","Block Group 4; Census Tract 43.02; Onondaga County; New York","-","**",
"1500000US360670044011","Block Group 1; Census Tract 44.01; Onondaga County; New York","41701","30645",
"1500000US360670044012","Block Group 2; Census Tract 44.01; Onondaga County; New York","31504","13133",
"1500000US360670044013","Block Group 3; Census Tract 44.01; Onondaga County; New York","72064","24314",
"1500000US360670045001","Block Group 1; Census Tract 45; Onondaga County; New York","67050","45030",
"1500000US360670045002","Block Group 2; Census Tract 45; Onondaga County; New York","29250","27528",
"1500000US360670045003","Block Group 3; Census Tract 45; Onondaga County; New York","62358","29836",
"1500000US360670046001","Block Group 1; Census Tract 46; Onondaga County; New York","88235","62345",
"1500000US360670046002","Block Group 2; Census Tract 46; Onondaga County; New York","97574","26079",
"1500000US360670046003","Block Group 3; Census Tract 46; Onondaga County; New York","91250","58223",
"1500000US360670046004","Block Group 4; Census Tract 46; Onondaga County; New York","128750","18081",
"1500000US360670046005","Block Group 5; Census Tract 46; Onondaga County; New York","-","**",
"1500000US360670048001","Block Group 1; Census Tract 48; Onondaga County; New York","99722","20553",
"1500000US360670048002","Block Group 2; Census Tract 48; Onondaga County; New York","115000","30417",
"1500000US360670049001","Block Group 1; Census Tract 49; Onondaga County; New York","58625","24236",
"1500000US360670049002","Block Group 2; Census Tract 49; Onondaga County; New York","88375","34961",
"1500000US360670050001","Block Group 1; Census Tract 50; Onondaga County; New York","70500","12855",
"1500000US360670050002","Block Group 2; Census Tract 50; Onondaga County; New York","95296","24911",
"1500000US360670051001","Block Group 1; Census Tract 51; Onondaga County; New York","31450","18578",
"1500000US360670051002","Block Group 2; Census Tract 51; Onondaga County; New York","30962","26836",
"1500000US360670051003","Block Group 3; Census Tract 51; Onondaga County; New York","35921","27319",
"1500000US360670052001","Block Group 1; Census Tract 52; Onondaga County; New York","41586","2633",
"1500000US360670052002","Block Group 2; Census Tract 52; Onondaga County; New York","36645","21926",
"1500000US360670053001","Block Group 1; Census Tract 53; Onondaga County; New York","70347","8165",
"1500000US360670053002","Block Group 2; Census Tract 53; Onondaga County; New York","25552","2905",
"1500000US360670054001","Block Group 1; Census Tract 54; Onondaga County; New York","22167","15018",
"1500000US360670054002","Block Group 2; Census Tract 54; Onondaga County; New York","38797","6421",
"1500000US360670055001","Block Group 1; Census Tract 55; Onondaga County; New York","43631","25654",
"1500000US360670055002","Block Group 2; Census Tract 55; Onondaga County; New York","26667","23023",
"1500000US360670055003","Block Group 3; Census Tract 55; Onondaga County; New York","36796","12333",
"1500000US360670056011","Block Group 1; Census Tract 56.01; Onondaga County; New York","86331","11911",
"1500000US360670056021","Block Group 1; Census Tract 56.02; Onondaga County; New York","22083","16484",
"1500000US360670057001","Block Group 1; Census Tract 57; Onondaga County; New York","75069","15605",
"1500000US360670057002","Block Group 2; Census Tract 57; Onondaga County; New York","60000","23211",
"1500000US360670058001","Block Group 1; Census Tract 58; Onondaga County; New York","-","**",
"1500000US360670058002","Block Group 2; Census Tract 58; Onondaga County; New York","31429","23691",
"1500000US360670058003","Block Group 3; Census Tract 58; Onondaga County; New York","24608","17028",
"1500000US360670059001","Block Group 1; Census Tract 59; Onondaga County; New York","-","**",
"1500000US360670059002","Block Group 2; Census Tract 59; Onondaga County; New York","62876","29911",
"1500000US360670060001","Block Group 1; Census Tract 60; Onondaga County; New York","-","**",
"1500000US360670060002","Block Group 2; Census Tract 60; Onondaga County; New York","67625","41143",
"1500000US360670060003","Block Group 3; Census Tract 60; Onondaga County; New York","59155","10672",
"1500000US360670060004","Block Group 4; Census Tract 60; Onondaga County; New York","-","**",
"1500000US360670061011","Block Group 1; Census Tract 61.01; Onondaga County; New York","26173","25992",
"1500000US360670061012","Block Group 2; Census Tract 61.01; Onondaga County; New York","-","**",
"1500000US360670061013","Block Group 3; Census Tract 61.01; Onondaga County; New York","32378","22565",
"1500000US360670061021","Block Group 1; Census Tract 61.02; Onondaga County; New York","21482","2765",
"1500000US360670061022","Block Group 2; Census Tract 61.02; Onondaga County; New York","52250","10211",
"1500000US360670061031","Block Group 1; Census Tract 61.03; Onondaga County; New York","67692","26047",
"1500000US360670061032","Block Group 2; Census Tract 61.03; Onondaga County; New York","44300","17830",
"1500000US360670101001","Block Group 1; Census Tract 101; Onondaga County; New York","108947","25071",
"1500000US360670101002","Block Group 2; Census Tract 101; Onondaga County; New York","117000","36455",
"1500000US360670102001","Block Group 1; Census Tract 102; Onondaga County; New York","118018","34409",
"1500000US360670102002","Block Group 2; Census Tract 102; Onondaga County; New York","125606","32648",
"1500000US360670102003","Block Group 3; Census Tract 102; Onondaga County; New York","51970","33592",
"1500000US360670102004","Block Group 4; Census Tract 102; Onondaga County; New York","79155","44134",
"1500000US360670103011","Block Group 1; Census Tract 103.01; Onondaga County; New York","86417","17982",
"1500000US360670103012","Block Group 2; Census Tract 103.01; Onondaga County; New York","98889","41796",
"1500000US360670103013","Block Group 3; Census Tract 103.01; Onondaga County; New York","115375","18626",
"1500000US360670103014","Block Group 4; Census Tract 103.01; Onondaga County; New York","38390","6282",
"1500000US360670103015","Block Group 5; Census Tract 103.01; Onondaga County; New York","105588","32309",
"1500000US360670103211","Block Group 1; Census Tract 103.21; Onondaga County; New York","118155","25217",
"1500000US360670103212","Block Group 2; Census Tract 103.21; Onondaga County; New York","157083","29622",
"1500000US360670103221","Block Group 1; Census Tract 103.22; Onondaga County; New York","124479","20552",
"1500000US360670103222","Block Group 2; Census Tract 103.22; Onondaga County; New York","131500","23279",
"1500000US360670103223","Block Group 3; Census Tract 103.22; Onondaga County; New York","180125","64442",
"1500000US360670104001","Block Group 1; Census Tract 104; Onondaga County; New York","66857","8354",
"1500000US360670104002","Block Group 2; Census Tract 104; Onondaga County; New York","113553","43248",
"1500000US360670105001","Block Group 1; Census Tract 105; Onondaga County; New York","108125","68545",
"1500000US360670105002","Block Group 2; Census Tract 105; Onondaga County; New York","85714","13998",
"1500000US360670106001","Block Group 1; Census Tract 106; Onondaga County; New York","79091","35300",
"1500000US360670106002","Block Group 2; Census Tract 106; Onondaga County; New York","86932","25757",
"1500000US360670107001","Block Group 1; Census Tract 107; Onondaga County; New York","68793","13488",
"1500000US360670107002","Block Group 2; Census Tract 107; Onondaga County; New York","83615","19861",
"1500000US360670108001","Block Group 1; Census Tract 108; Onondaga County; New York","42355","15299",
"1500000US360670108002","Block Group 2; Census Tract 108; Onondaga County; New York","58293","15008",
"1500000US360670108003","Block Group 3; Census Tract 108; Onondaga County; New York","80357","50396",
"1500000US360670108004","Block Group 4; Census Tract 108; Onondaga County; New York","68173","16570",
"1500000US360670109001","Block Group 1; Census Tract 109; Onondaga County; New York","58352","10594",
"1500000US360670109002","Block Group 2; Census Tract 109; Onondaga County; New York","78785","13150",
